vehicle,line_code,date
MN401,965,2019-03-07
MA949,965,2019-03-08
MN402,965,2019-03-08
MN608,965,2019-03-08
MN605,965,2019-03-13
MN610,965,2019-03-13
MN608,965,2019-03-13
MN608,967,2019-03-07
MN607,967,2019-03-07
MN610,967,2019-03-07
MN610,967,2019-03-08
MN604,967,2019-03-08
MN607,967,2019-03-08
MN600,967,2019-03-13
MN607,967,2019-03-13
MN604,967,2019-03-13
MN611,967,2019-03-13
MC307,972,2019-03-07
MC077,972,2019-03-07
MC076,972,2019-03-07
MC307,972,2019-03-08
MC301,972,2019-03-08
MC077,972,2019-03-08
MC307,972,2019-03-13
MC301,972,2019-03-13
MC077,972,2019-03-13
MT012,979,2019-03-07
MT013,979,2019-03-07
MT011,979,2019-03-07
MT011,979,2019-03-08
MT012,979,2019-03-08
MT013,979,2019-03-08
MT012,979,2019-03-13
MT013,979,2019-03-13
MT011,979,2019-03-13
MN607,989,2019-03-07
MN607,989,2019-03-08
MN607,989,2019-03-13
MS006,996,2019-03-07
MS006,996,2019-03-08
MS006,996,2019-03-13
MS007,997,2019-03-07
MS007,997,2019-03-08
MS007,997,2019-03-13
HS017,998,2019-03-07
HS017,998,2019-03-08
HR044,X11,2019-03-07
HR039,X11,2019-03-07
HR042,X11,2019-03-08
HR044,X20,2019-03-07
HR040,X20,2019-03-07
HR039,X20,2019-03-07
HR041,X20,2019-03-08
LL309,X30,2019-03-07
LL309,X30,2019-03-08
LL309,X31,2019-03-07
LL309,X31,2019-03-08
LL309,X31,2019-03-13
JL308,X34,2019-03-07
JL300,X34,2019-03-07
JL313,X34,2019-03-07
JL318,X34,2019-03-08
JL300,X34,2019-03-08
HB604,040,2019-03-03
HB605,040,2019-03-03
HC300,180,2019-03-03
HC301,180,2019-03-03
HC851,670,2019-03-03
HD243,603,2019-03-03
HD247,603,2019-03-03
HD250,603,2019-03-03
HD251,603,2019-03-03
HE703,550,2019-03-03
HE706,550,2019-03-03
HE708,203,2019-03-03
HE717,603,2019-03-03
HE718,203,2019-03-03
HE719,203,2019-03-03
HI001,623,2019-03-03
HI002,623,2019-03-03
HI004,650,2019-03-03
HI008,658,2019-03-03
HI009,658,2019-03-03
HI011,630,2019-03-03
HI015,628,2019-03-03
HL307,210,2019-03-03
HL308,210,2019-03-03
HL317,700,2019-03-03
HL321,210,2019-03-03
HL325,210,2019-03-03
HN604,209,2019-03-03
HN605,668,2019-03-03
HN606,265,2019-03-03
HN609,265,2019-03-03
HN614,673,2019-03-03
HN615,673,2019-03-03
HR029,502,2019-03-03
HR036,502,2019-03-03
HR040,602,2019-03-03
HR041,602,2019-03-03
HR042,602,2019-03-03
HR044,602,2019-03-03
HR410,650,2019-03-03
JA014,714,2019-03-03
JA021,658,2019-03-03
JA027,658,2019-03-03
JA029,711,2019-03-03
JA030,611,2019-03-03
JA032,710,2019-03-03
JA035,611,2019-03-03
JA036,611,2019-03-03
JA037,828,2019-03-03
JA300,545,2019-03-03
JB300,050,2019-03-03
JB301,050,2019-03-03
JB604,040,2019-03-03
JC002,778,2019-03-03
JC013,777,2019-03-03
JC305,706,2019-03-03
JC307,706,2019-03-03
JC311,706,2019-03-03
JC313,706,2019-03-03
JC314,706,2019-03-03
JC316,706,2019-03-03
JC317,706,2019-03-03
JC853,788,2019-03-03
JC854,761,2019-03-03
JC858,760,2019-03-03
JC860,762,2019-03-03
JI003,777,2019-03-03
JI004,789,2019-03-03
JL303,702,2019-03-03
JL305,702,2019-03-03
JL308,702,2019-03-03
KA601,545,2019-03-03
KA602,545,2019-03-03
KA603,629,2019-03-03
KA604,629,2019-03-03
KA698,509,2019-03-03
KB600,030,2019-03-03
KB601,030,2019-03-03
KB602,030,2019-03-03
KB696,021,2019-03-03
KC002,472,2019-03-03
KE840,503,2019-03-03
KE847,503,2019-03-03
LA005,652,2019-03-03
LA006,652,2019-03-03
LA011,652,2019-03-03
LA012,828,2019-03-03
LA850,820,2019-03-03
LA851,814,2019-03-03
LB601,040,2019-03-03
LB603,040,2019-03-03
LC011,826,2019-03-03
LC012,370,2019-03-03
LC014,860,2019-03-03
LC016,370,2019-03-03
LC017,860,2019-03-03
LC018,370,2019-03-03
LC020,674,2019-03-03
LC028,370,2019-03-03
LC295,860,2019-03-03
LC296,828,2019-03-03
LC500,040,2019-03-03
LC850,861,2019-03-03
LC850,809,2019-03-03
LE701,303,2019-03-03
LE705,303,2019-03-03
LE706,303,2019-03-03
LL307,304,2019-03-03
LL309,304,2019-03-03
LN006,865,2019-03-03
MA002,916,2019-03-03
MA013,821,2019-03-03
MB300,021,2019-03-03
MC303,901,2019-03-03
MC306,901,2019-03-03
MC307,901,2019-03-03
MC851,972,2019-03-03
ML303,307,2019-03-03
ML312,307,2019-03-03
MN402,948,2019-03-03
MN405,938,2019-03-03
MN603,989,2019-03-03
MN604,967,2019-03-03
MN605,972,2019-03-03
MN606,965,2019-03-03
MN607,928,2019-03-03
MN610,464,2019-03-03
MR106,040,2019-03-03
MT009,979,2019-03-03
MT010,979,2019-03-03
MT011,979,2019-03-03
MT012,979,2019-03-03
MT013,979,2019-03-03
GA174,688,2019-03-05
GA175,643,2019-03-05
GA178,625,2019-03-05
GA202,528,2019-03-05
GA206,636,2019-03-05
GA208,548,2019-03-05
GA209,640,2019-03-05
GA212,649,2019-03-05
GA213,624,2019-03-05
GA948,616,2019-03-05
GB601,021,2019-03-05
GB602,040,2019-03-05
GB603,021,2019-03-05
GB604,050,2019-03-05
GB605,021,2019-03-05
GB606,020,2019-03-05
GC015,663,2019-03-05
GC016,665,2019-03-05
GC018,665,2019-03-05
GD345,203,2019-03-05
GE700,550,2019-03-05
GE702,550,2019-03-05
GI001,635,2019-03-05
GI003,641,2019-03-05
GI005,631,2019-03-05
GI007,638,2019-03-05
GI014,528,2019-03-05
GI015,625,2019-03-05
GL316,506,2019-03-05
GL317,023,2019-03-05
GL318,506,2019-03-05
GL321,527,2019-03-05
GL325,022,2019-03-05
GN600,662,2019-03-05
GN601,662,2019-03-05
GN607,661,2019-03-05
GN608,689,2019-03-05
GN608,666,2019-03-05
GR021,503,2019-03-05
GR023,503,2019-03-05
GR024,503,2019-03-05
GR027,502,2019-03-05
GR028,502,2019-03-05
GR031,503,2019-03-05
GR032,503,2019-03-05
GR036,502,2019-03-05
GR037,602,2019-03-05
HA002,655,2019-03-05
HA003,600,2019-03-05
HA004,684,2019-03-05
HA007,627,2019-03-05
HA008,628,2019-03-05
HA010,684,2019-03-05
HA011,653,2019-03-05
HA014,650,2019-03-05
HA016,712,2019-03-05
HA019,619,2019-03-05
HA024,684,2019-03-05
HA025,617,2019-03-05
HA030,650,2019-03-05
HA192,680,2019-03-05
HA194,653,2019-03-05
HA255,609,2019-03-05
HA260,679,2019-03-05
HA260,608,2019-03-05
HA261,609,2019-03-05
HA262,659,2019-03-05
HA263,654,2019-03-05
HA264,659,2019-03-05
HA265,617,2019-03-05
HA266,684,2019-03-05
HA276,684,2019-03-05
HA279,612,2019-03-05
HA280,685,2019-03-05
HA288,685,2019-03-05
HA293,655,2019-03-05
HA294,615,2019-03-05
HA296,680,2019-03-05
HA600,216,2019-03-05
HA617,216,2019-03-05
HB603,040,2019-03-05
HB698,040,2019-03-05
HC300,180,2019-03-05
HC303,180,2019-03-05
HC851,670,2019-03-05
HD241,603,2019-03-05
HD244,203,2019-03-05
HD246,603,2019-03-05
HE689,502,2019-03-05
HE701,550,2019-03-05
HE703,550,2019-03-05
HE705,550,2019-03-05
HE709,203,2019-03-05
HE712,603,2019-03-05
HE715,203,2019-03-05
HE716,603,2019-03-05
HE717,603,2019-03-05
HE718,203,2019-03-05
HI001,623,2019-03-05
HI002,623,2019-03-05
HI004,650,2019-03-05
HI006,646,2019-03-05
HI007,658,2019-03-05
HI008,658,2019-03-05
HI009,658,2019-03-05
HI011,630,2019-03-05
HI012,680,2019-03-05
HI014,646,2019-03-05
HI015,628,2019-03-05
HI853,673,2019-03-05
HI853,668,2019-03-05
HI855,265,2019-03-05
HI857,265,2019-03-05
HI858,673,2019-03-05
HL305,210,2019-03-05
HL307,700,2019-03-05
HL308,210,2019-03-05
HL310,210,2019-03-05
HL311,210,2019-03-05
HN403,265,2019-03-05
HN616,209,2019-03-05
HR029,602,2019-03-05
HR030,602,2019-03-05
HR035,602,2019-03-05
HR036,502,2019-03-05
HR040,602,2019-03-05
HR041,602,2019-03-05
HR045,502,2019-03-05
HR409,650,2019-03-05
JA014,714,2019-03-05
JA023,658,2019-03-05
JA026,611,2019-03-05
JA027,658,2019-03-05
JA028,611,2019-03-05
JA029,711,2019-03-05
JA030,611,2019-03-05
JA032,710,2019-03-05
JA034,710,2019-03-05
JA035,611,2019-03-05
JA036,611,2019-03-05
JA037,828,2019-03-05
JA300,545,2019-03-05
JB301,050,2019-03-05
JB604,040,2019-03-05
JC002,778,2019-03-05
JC012,777,2019-03-05
JC305,706,2019-03-05
JC307,706,2019-03-05
JC308,706,2019-03-05
JC311,706,2019-03-05
JC313,706,2019-03-05
JC315,706,2019-03-05
JC316,706,2019-03-05
JC317,706,2019-03-05
JC851,760,2019-03-05
JC852,788,2019-03-05
JC856,761,2019-03-05
JC860,762,2019-03-05
JI003,777,2019-03-05
JI004,789,2019-03-05
JL303,702,2019-03-05
JL305,702,2019-03-05
JL310,702,2019-03-05
JL312,702,2019-03-05
KA601,545,2019-03-05
KA603,629,2019-03-05
KA604,629,2019-03-05
KA605,545,2019-03-05
KA690,629,2019-03-05
KA697,509,2019-03-05
KB600,030,2019-03-05
KB601,030,2019-03-05
KB602,030,2019-03-05
KB696,021,2019-03-05
KC001,472,2019-03-05
KC002,472,2019-03-05
KE700,503,2019-03-05
KE840,503,2019-03-05
KE843,503,2019-03-05
KE847,503,2019-03-05
LA001,828,2019-03-05
LA005,652,2019-03-05
LA006,828,2019-03-05
LA010,828,2019-03-05
LA011,828,2019-03-05
LA012,828,2019-03-05
LA851,814,2019-03-05
LB300,040,2019-03-05
LB601,040,2019-03-05
LB602,040,2019-03-05
LB603,040,2019-03-05
LC009,370,2019-03-05
LC011,860,2019-03-05
LC014,860,2019-03-05
LC015,370,2019-03-05
LC018,370,2019-03-05
LC020,674,2019-03-05
LC028,370,2019-03-05
LC295,652,2019-03-05
LC296,826,2019-03-05
LC297,370,2019-03-05
LC299,370,2019-03-05
LC500,040,2019-03-05
LC850,861,2019-03-05
LE700,303,2019-03-05
LE701,303,2019-03-05
LE705,303,2019-03-05
LE708,303,2019-03-05
LE709,303,2019-03-05
LL307,304,2019-03-05
LL308,304,2019-03-05
LL309,304,2019-03-05
LN006,865,2019-03-05
LN007,809,2019-03-05
MA002,916,2019-03-05
MA013,821,2019-03-05
MA949,948,2019-03-05
MB301,021,2019-03-05
MC076,901,2019-03-05
MC305,901,2019-03-05
MC307,901,2019-03-05
ML312,307,2019-03-05
ML314,307,2019-03-05
MN400,928,2019-03-05
MN402,948,2019-03-05
MN405,938,2019-03-05
MN604,967,2019-03-05
MN605,972,2019-03-05
MN606,965,2019-03-05
MN607,989,2019-03-05
MN607,972,2019-03-05
MN609,464,2019-03-05
MR106,040,2019-03-05
MT008,979,2019-03-05
MT010,979,2019-03-05
MT011,979,2019-03-05
MT012,979,2019-03-05
MT013,979,2019-03-05
JC310,703,2019-03-06
JC311,703,2019-03-06
JC312,701,2019-03-06
JC313,701,2019-03-06
JC314,703,2019-03-06
JC315,701,2019-03-06
JC316,703,2019-03-06
JC317,703,2019-03-06
JC600,701,2019-03-06
JC601,701,2019-03-06
JC603,703,2019-03-06
JC850,760,2019-03-06
JC851,779,2019-03-06
JC852,861,2019-03-06
JC853,760,2019-03-06
JC854,760,2019-03-06
JC855,761,2019-03-06
JC856,762,2019-03-06
JC857,779,2019-03-06
JC858,761,2019-03-06
JC859,779,2019-03-06
JC859,761,2019-03-06
JC860,762,2019-03-06
JC863,861,2019-03-06
JC863,788,2019-03-06
JI001,777,2019-03-06
JI002,711,2019-03-06
JI003,777,2019-03-06
JI004,789,2019-03-06
JI004,777,2019-03-06
JI600,545,2019-03-06
JI601,545,2019-03-06
JI602,701,2019-03-06
JI603,701,2019-03-06
JI604,701,2019-03-06
JL302,702,2019-03-06
JL304,702,2019-03-06
JL305,702,2019-03-06
JL307,702,2019-03-06
JL309,702,2019-03-06
JL310,022,2019-03-06
JL312,022,2019-03-06
JL313,702,2019-03-06
JL314,702,2019-03-06
JL315,702,2019-03-06
JL316,702,2019-03-06
JL317,702,2019-03-06
JL319,702,2019-03-06
JL600,022,2019-03-06
JL601,023,2019-03-06
KA601,545,2019-03-06
KA603,629,2019-03-06
KA604,629,2019-03-06
KA605,629,2019-03-06
KA690,629,2019-03-06
KA690,545,2019-03-06
KA692,629,2019-03-06
KA692,545,2019-03-06
KA694,540,2019-03-06
KA695,545,2019-03-06
KA695,540,2019-03-06
KA696,545,2019-03-06
KA697,629,2019-03-06
KA697,540,2019-03-06
KA697,509,2019-03-06
KA698,629,2019-03-06
KA698,545,2019-03-06
KA699,629,2019-03-06
KB600,021,2019-03-06
KB601,030,2019-03-06
KB602,030,2019-03-06
KB602,020,2019-03-06
KB603,030,2019-03-06
KB604,030,2019-03-06
KB605,030,2019-03-06
KB695,050,2019-03-06
KB697,020,2019-03-06
KB698,050,2019-03-06
KB698,021,2019-03-06
KB699,030,2019-03-06
KC001,472,2019-03-06
KC498,472,2019-03-06
KE700,503,2019-03-06
KE840,503,2019-03-06
KE840,502,2019-03-06
KE841,503,2019-03-06
KE842,503,2019-03-06
KE842,502,2019-03-06
KE843,502,2019-03-06
KE844,503,2019-03-06
KE844,502,2019-03-06
KE845,503,2019-03-06
KE847,502,2019-03-06
KE849,503,2019-03-06
LA001,828,2019-03-06
LA001,370,2019-03-06
LA002,674,2019-03-06
LA005,826,2019-03-06
LA006,828,2019-03-06
LA007,826,2019-03-06
LA010,828,2019-03-06
LA010,652,2019-03-06
LA050,828,2019-03-06
LA050,652,2019-03-06
LA850,823,2019-03-06
LA851,814,2019-03-06
LB300,040,2019-03-06
LB601,040,2019-03-06
LB602,050,2019-03-06
LB603,050,2019-03-06
LC009,826,2019-03-06
LC010,860,2019-03-06
LC011,823,2019-03-06
LC012,674,2019-03-06
LC013,861,2019-03-06
LC013,814,2019-03-06
LC013,674,2019-03-06
LC014,777,2019-03-06
LC015,801,2019-03-06
LC015,652,2019-03-06
LC016,370,2019-03-06
LC017,860,2019-03-06
LC018,674,2019-03-06
LC019,370,2019-03-06
LC020,860,2019-03-06
LC021,674,2019-03-06
LC022,825,2019-03-06
LC022,370,2019-03-06
LC026,860,2019-03-06
LC027,370,2019-03-06
LC028,865,2019-03-06
LC028,823,2019-03-06
LC028,801,2019-03-06
LC029,860,2019-03-06
LC070,860,2019-03-06
LC070,801,2019-03-06
LC073,860,2019-03-06
LC073,801,2019-03-06
LC295,826,2019-03-06
LC296,828,2019-03-06
LC297,801,2019-03-06
LC297,674,2019-03-06
LC298,652,2019-03-06
LC299,652,2019-03-06
LC301,380,2019-03-06
LC303,380,2019-03-06
LC304,801,2019-03-06
LC500,380,2019-03-06
LC504,860,2019-03-06
LC505,801,2019-03-06
LC506,860,2019-03-06
LC506,050,2019-03-06
LC850,861,2019-03-06
LC852,814,2019-03-06
LC852,809,2019-03-06
LE701,303,2019-03-06
LE702,303,2019-03-06
LE703,303,2019-03-06
LE704,303,2019-03-06
LE705,303,2019-03-06
LE706,303,2019-03-06
LE707,303,2019-03-06
LE708,303,2019-03-06
LE709,303,2019-03-06
LE710,303,2019-03-06
LE849,303,2019-03-06
LL029,304,2019-03-06
LL029,024,2019-03-06
LL030,304,2019-03-06
LL300,304,2019-03-06
LL301,304,2019-03-06
LL303,304,2019-03-06
LL305,023,2019-03-06
LL306,304,2019-03-06
LL307,304,2019-03-06
LL309,X31,2019-03-06
LL309,X30,2019-03-06
LL698,023,2019-03-06
LN006,865,2019-03-06
LN007,865,2019-03-06
LN403,825,2019-03-06
LR801,023,2019-03-06
LR802,022,2019-03-06
MA002,821,2019-03-06
MA003,821,2019-03-06
MA005,924,2019-03-06
MA005,821,2019-03-06
MA006,916,2019-03-06
MA007,924,2019-03-06
MA008,821,2019-03-06
MA010,821,2019-03-06
MA011,917,2019-03-06
MA012,916,2019-03-06
MA013,924,2019-03-06
MA299,924,2019-03-06
MA855,918,2019-03-06
MB300,040,2019-03-06
MB301,040,2019-03-06
MB603,040,2019-03-06
MB605,040,2019-03-06
MC076,972,2019-03-06
MC077,972,2019-03-06
MC079,901,2019-03-06
MC080,901,2019-03-06
MC300,917,2019-03-06
MC300,901,2019-03-06
MC302,901,2019-03-06
MC303,901,2019-03-06
MC304,901,2019-03-06
MC305,040,2019-03-06
MC306,972,2019-03-06
MC851,967,2019-03-06
MC851,365,2019-03-06
ML301,902,2019-03-06
ML302,902,2019-03-06
ML303,902,2019-03-06
ML305,307,2019-03-06
ML312,307,2019-03-06
ML313,307,2019-03-06
ML313,022,2019-03-06
ML314,307,2019-03-06
ML499,902,2019-03-06
ML499,023,2019-03-06
MN400,911,2019-03-06
MN401,913,2019-03-06
MN402,915,2019-03-06
MN403,911,2019-03-06
MN405,912,2019-03-06
MN600,967,2019-03-06
MN601,965,2019-03-06
MN603,150,2019-03-06
MN605,965,2019-03-06
MN606,965,2019-03-06
MN607,989,2019-03-06
MN607,967,2019-03-06
MN608,365,2019-03-06
MN609,464,2019-03-06
MN610,967,2019-03-06
MN610,965,2019-03-06
MN611,150,2019-03-06
MR106,021,2019-03-06
MR801,023,2019-03-06
MR801,022,2019-03-06
MT010,979,2019-03-06
MT012,979,2019-03-06
MT013,979,2019-03-06
HR031,502,2019-03-09
HR032,502,2019-03-09
HR035,502,2019-03-09
HR042,602,2019-03-09
HR044,602,2019-03-09
HR117,040,2019-03-09
HR119,060,2019-03-09
HR412,684,2019-03-09
HR415,650,2019-03-09
HR416,650,2019-03-09
HR804,023,2019-03-09
JA012,611,2019-03-09
JA019,611,2019-03-09
JA021,721,2019-03-09
JA022,711,2019-03-09
JA025,721,2019-03-09
JA027,828,2019-03-09
JA028,718,2019-03-09
JA030,828,2019-03-09
JA031,611,2019-03-09
JA032,777,2019-03-09
JA033,711,2019-03-09
JA037,828,2019-03-09
JA300,545,2019-03-09
JA850,762,2019-03-09
JA851,713,2019-03-09
JB300,050,2019-03-09
JB604,040,2019-03-09
JB608,050,2019-03-09
JB611,050,2019-03-09
JC001,778,2019-03-09
JC004,778,2019-03-09
JC302,706,2019-03-09
JC305,706,2019-03-09
JC309,706,2019-03-09
JC315,706,2019-03-09
JC316,706,2019-03-09
JC317,706,2019-03-09
JC850,789,2019-03-09
JC851,788,2019-03-09
JC852,760,2019-03-09
JC854,760,2019-03-09
JC855,761,2019-03-09
JC858,761,2019-03-09
JC859,716,2019-03-09
JC860,762,2019-03-09
JC863,779,2019-03-09
JI001,777,2019-03-09
JI003,777,2019-03-09
JI602,545,2019-03-09
JL302,702,2019-03-09
JL304,702,2019-03-09
JL305,702,2019-03-09
JL308,702,2019-03-09
JL310,702,2019-03-09
KA601,545,2019-03-09
KA602,629,2019-03-09
KA603,629,2019-03-09
KA604,545,2019-03-09
KA605,629,2019-03-09
KA689,629,2019-03-09
KA690,629,2019-03-09
KA697,629,2019-03-09
KA699,509,2019-03-09
KB602,030,2019-03-09
KB603,030,2019-03-09
KB604,050,2019-03-09
KB605,021,2019-03-09
KB696,021,2019-03-09
KC002,472,2019-03-09
KC498,472,2019-03-09
KE700,503,2019-03-09
KE841,502,2019-03-09
KE842,503,2019-03-09
KE842,502,2019-03-09
KE844,502,2019-03-09
KE845,503,2019-03-09
KE848,502,2019-03-09
LA001,826,2019-03-09
LA851,814,2019-03-09
LB600,040,2019-03-09
LB601,040,2019-03-09
LB602,040,2019-03-09
LB603,040,2019-03-09
LC010,860,2019-03-09
LC012,674,2019-03-09
LC013,860,2019-03-09
LC014,801,2019-03-09
LC018,674,2019-03-09
LC020,370,2019-03-09
LC021,860,2019-03-09
LC022,826,2019-03-09
LC026,828,2019-03-09
LC027,652,2019-03-09
LC029,370,2019-03-09
LC295,860,2019-03-09
LC297,860,2019-03-09
LC298,652,2019-03-09
LC302,380,2019-03-09
LC304,380,2019-03-09
LC506,801,2019-03-09
LC850,861,2019-03-09
LC850,809,2019-03-09
LC852,861,2019-03-09
LE700,303,2019-03-09
LE701,303,2019-03-09
LE704,303,2019-03-09
LE705,303,2019-03-09
LE706,303,2019-03-09
LE707,303,2019-03-09
LE709,303,2019-03-09
LE710,303,2019-03-09
LL300,304,2019-03-09
LL301,304,2019-03-09
LL303,304,2019-03-09
LL304,304,2019-03-09
LL306,304,2019-03-09
LL307,304,2019-03-09
LN007,865,2019-03-09
LN403,825,2019-03-09
LN403,823,2019-03-09
MA002,916,2019-03-09
MA004,916,2019-03-09
MA011,917,2019-03-09
MA013,924,2019-03-09
MA855,918,2019-03-09
MB300,020,2019-03-09
MB301,021,2019-03-09
MB603,040,2019-03-09
MB605,040,2019-03-09
MC300,901,2019-03-09
MC304,901,2019-03-09
MC305,901,2019-03-09
MC491,901,2019-03-09
MC851,911,2019-03-09
ML308,307,2019-03-09
ML312,307,2019-03-09
ML314,022,2019-03-09
ML499,307,2019-03-09
MN400,821,2019-03-09
MN401,913,2019-03-09
MN402,915,2019-03-09
MN404,821,2019-03-09
MN405,912,2019-03-09
MN603,972,2019-03-09
MN604,967,2019-03-09
MN605,972,2019-03-09
MN607,989,2019-03-09
MN607,911,2019-03-09
MN608,965,2019-03-09
MN609,464,2019-03-09
MN610,965,2019-03-09
MR106,021,2019-03-09
MT009,979,2019-03-09
MT010,979,2019-03-09
MT011,979,2019-03-09
MT012,979,2019-03-09
MT013,979,2019-03-09
LE710,303,2019-03-11
LE849,303,2019-03-11
LL030,024,2019-03-11
LL030,022,2019-03-11
LL031,023,2019-03-11
BA001,243,2019-03-12
LL300,304,2019-03-11
LL301,304,2019-03-11
BA002,815,2019-03-12
BA004,342,2019-03-12
LL301,023,2019-03-11
LL303,304,2019-03-11
LL304,304,2019-03-11
BA005,822,2019-03-12
LL305,304,2019-03-11
LL306,304,2019-03-11
LL307,304,2019-03-11
BA006,811,2019-03-12
LL307,024,2019-03-11
LL308,304,2019-03-11
LL309,X31,2019-03-11
BA008,812,2019-03-12
LL309,X30,2019-03-11
LL698,023,2019-03-11
LN007,825,2019-03-11
BA009,829,2019-03-12
BA009,011,2019-03-12
BA009,010,2019-03-12
BA010,811,2019-03-12
LN403,865,2019-03-11
LN403,814,2019-03-11
BA011,829,2019-03-12
LN404,865,2019-03-11
LR801,023,2019-03-11
LR802,022,2019-03-11
LS002,799,2019-03-11
MA002,916,2019-03-11
BA012,816,2019-03-12
BA014,816,2019-03-04
BA017,822,2019-03-04
BA018,812,2019-03-04
BA020,812,2019-03-04
BA022,811,2019-03-04
BA026,222,2019-03-04
BA029,216,2019-03-04
BA032,211,2019-03-04
BA033,211,2019-03-04
BA037,829,2019-03-04
BA038,226,2019-03-04
BA039,226,2019-03-04
BA112,811,2019-03-04
BA120,225,2019-03-04
BA121,342,2019-03-04
BA123,243,2019-03-04
BA124,232,2019-03-04
BA128,242,2019-03-04
BA129,233,2019-03-04
BA132,232,2019-03-04
BA134,226,2019-03-04
BA136,231,2019-03-04
BA137,232,2019-03-04
BA140,924,2019-03-04
BA142,924,2019-03-04
BA603,216,2019-03-04
BA604,216,2019-03-04
BB300,020,2019-03-04
BB301,020,2019-03-04
BB302,010,2019-03-04
BB303,010,2019-03-04
BB304,011,2019-03-04
BB305,011,2019-03-04
BB308,010,2019-03-04
BB309,011,2019-03-04
BB498,021,2019-03-04
BB600,020,2019-03-04
BB601,030,2019-03-04
BB603,030,2019-03-04
BB607,021,2019-03-04
BB608,030,2019-03-04
BB609,030,2019-03-04
BB611,020,2019-03-04
BB612,020,2019-03-04
BB614,021,2019-03-04
BB617,030,2019-03-04
BC001,183,2019-03-04
BC002,205,2019-03-04
BC005,870,2019-03-04
BC006,169,2019-03-04
BC007,169,2019-03-04
BC008,171,2019-03-04
BC010,870,2019-03-04
BC011,166,2019-03-04
BC012,166,2019-03-04
BC014,870,2019-03-04
BC015,876,2019-03-04
BC016,876,2019-03-04
BC017,876,2019-03-04
BC019,175,2019-03-04
BC020,870,2019-03-04
BC022,374,2019-03-04
BC023,374,2019-03-04
BC025,160,2019-03-04
BC026,160,2019-03-04
BC027,160,2019-03-04
BC031,370,2019-03-04
BC033,175,2019-03-04
BC278,205,2019-03-04
BC280,182,2019-03-04
BC301,182,2019-03-04
BC305,205,2019-03-04
BC306,205,2019-03-04
BC307,205,2019-03-04
BC309,207,2019-03-04
BC312,372,2019-03-04
BC314,371,2019-03-04
BC316,372,2019-03-04
BC317,371,2019-03-04
BC318,372,2019-03-04
BC319,371,2019-03-04
BC321,170,2019-03-04
BC322,170,2019-03-04
BC596,374,2019-03-04
BC597,170,2019-03-04
BC851,188,2019-03-04
BC852,164,2019-03-04
BC905,365,2019-03-04
BC908,366,2019-03-04
BC911,275,2019-03-04
BC918,889,2019-03-04
BC925,385,2019-03-04
BC926,389,2019-03-04
BC927,386,2019-03-04
BC928,365,2019-03-04
BC930,875,2019-03-04
BC931,386,2019-03-04
BC931,209,2019-03-04
BC933,385,2019-03-04
BC934,168,2019-03-04
BC935,188,2019-03-04
BC936,365,2019-03-04
BC941,366,2019-03-04
BC942,343,2019-03-04
BE701,200,2019-03-04
BE707,203,2019-03-04
BE711,203,2019-03-04
BE711,200,2019-03-04
BE715,203,2019-03-04
BE716,203,2019-03-04
BE717,200,2019-03-04
BE719,203,2019-03-04
BE720,200,2019-03-04
BE721,203,2019-03-04
BE721,200,2019-03-04
BI850,176,2019-03-04
BI851,168,2019-03-04
BI852,274,2019-03-04
BI855,827,2019-03-04
BI856,213,2019-03-04
BI857,150,2019-03-04
BI858,385,2019-03-04
BI858,176,2019-03-04
BI859,275,2019-03-04
BI860,272,2019-03-04
BI861,272,2019-03-04
BI862,285,2019-03-04
BI863,224,2019-03-04
BI865,260,2019-03-04
BI866,274,2019-03-04
BI867,266,2019-03-04
BI868,244,2019-03-04
BI870,236,2019-03-04
BI871,280,2019-03-04
BI872,214,2019-03-04
BI873,311,2019-03-04
BI874,285,2019-03-04
BI876,275,2019-03-04
BI877,212,2019-03-04
BI878,266,2019-03-04
BI879,280,2019-03-04
BI880,214,2019-03-04
BI882,361,2019-03-04
BL074,256,2019-03-04
BL302,022,2019-03-04
BL308,023,2019-03-04
BL309,023,2019-03-04
BL311,256,2019-03-04
BL313,023,2019-03-04
BL314,307,2019-03-04
BL316,022,2019-03-04
BL318,307,2019-03-04
BL319,256,2019-03-04
BL320,023,2019-03-04
BL323,022,2019-03-04
BL326,022,2019-03-04
BL330,518,2019-03-04
BL331,023,2019-03-04
BL332,023,2019-03-04
BL335,022,2019-03-04
BL338,022,2019-03-04
BL493,256,2019-03-04
BL686,022,2019-03-04
BL693,022,2019-03-04
BL698,023,2019-03-04
BN411,213,2019-03-04
BN610,184,2019-03-04
BN615,184,2019-03-04
BN616,189,2019-03-04
BN617,229,2019-03-04
BN617,212,2019-03-04
BN621,181,2019-03-04
BN626,285,2019-03-04
BR108,020,2019-03-04
BT003,979,2019-03-04
BT005,979,2019-03-04
BT006,979,2019-03-04
BT007,979,2019-03-04
BT008,979,2019-03-04
BT009,979,2019-03-04
BT010,979,2019-03-04
CA011,373,2019-03-04
CA601,216,2019-03-04
CA603,216,2019-03-04
CB600,030,2019-03-04
CB601,020,2019-03-04
CB602,020,2019-03-04
CC195,373,2019-03-04
CC197,372,2019-03-04
CC297,375,2019-03-04
CC300,380,2019-03-04
